index,y_hat,labels,y_hat_1,labels_1,y_hat_2,labels_2,y_hat_3,labels_3,y,anomalies,y_hat_6
2022-06-09 21:00:00,18576.496798317392,0,18649.59606619904,0,18649.59606619904,0,18649.59606619904,0,18576.496798317392,0,18649.59606619904
2022-06-09 22:00:00,18575.920270854556,0,18649.019538736204,0,18649.019538736204,0,18649.019538736204,0,18575.920270854556,0,18649.019538736204
2022-06-09 23:00:00,18588.20722092377,0,18661.306488805418,0,18661.306488805418,0,18661.306488805418,0,18588.20722092377,0,18661.306488805418
2022-06-10 00:00:00,19502.27462044335,0,19575.373888324997,0,19575.373888324997,0,19575.373888324997,0,19502.27462044335,0,19575.373888324997
2022-06-10 01:00:00,17920.664175624457,0,17993.763443506105,0,17993.763443506105,0,17993.763443506105,0,17920.664175624457,0,17993.763443506105
2022-06-10 02:00:00,17646.8223079192,0,17719.921575800847,0,17719.921575800847,0,17719.921575800847,0,17646.8223079192,0,17719.921575800847
2022-06-10 03:00:00,17517.16174775899,0,17590.261015640637,0,17590.261015640637,0,17590.261015640637,0,17517.16174775899,0,17590.261015640637
2022-06-10 04:00:00,17670.82710069171,0,17743.926368573357,0,17743.926368573357,0,17743.926368573357,0,17670.82710069171,0,17743.926368573357
2022-06-10 05:00:00,17790.205071919077,0,17863.304339800725,0,17863.304339800725,0,17863.304339800725,0,17790.205071919077,0,17863.304339800725
2022-06-10 06:00:00,18221.061123080828,0,18294.160390962476,0,18294.160390962476,0,18294.160390962476,0,18221.061123080828,0,18294.160390962476
2022-06-10 07:00:00,19471.586255601407,0,19544.685523483055,0,19544.685523483055,0,19544.685523483055,0,19471.586255601407,0,19544.685523483055
2022-06-10 08:00:00,20699.31900325113,0,20772.418271132778,0,20772.418271132778,0,20772.418271132778,0,20699.31900325113,0,20772.418271132778
2022-06-10 09:00:00,20533.00122169596,0,20606.100489577606,0,20606.100489577606,0,20606.100489577606,0,20533.00122169596,0,20606.100489577606
2022-06-10 10:00:00,20360.69369712404,0,20433.792965005687,0,20433.792965005687,0,20433.792965005687,0,20360.69369712404,0,20433.792965005687
2022-06-10 11:00:00,20037.59561339996,0,20110.694881281608,0,20110.694881281608,0,20110.694881281608,0,20037.59561339996,0,20110.694881281608
2022-06-10 12:00:00,19506.9663429176,0,19580.065610799247,0,19580.065610799247,0,19580.065610799247,0,19506.9663429176,0,19580.065610799247
2022-06-10 13:00:00,18809.512017592187,0,18882.611285473835,0,18882.611285473835,0,18882.611285473835,0,18809.512017592187,0,18882.611285473835
2022-06-10 14:00:00,18397.92123785254,0,18471.02050573419,0,18471.02050573419,0,18471.02050573419,0,18397.92123785254,0,18471.02050573419
2022-06-10 15:00:00,18279.512949169428,0,18352.612217051075,0,18352.612217051075,0,18352.612217051075,0,18279.512949169428,0,18352.612217051075
2022-06-10 16:00:00,18191.3073308047,0,18264.406598686346,0,18264.406598686346,0,18264.406598686346,0,18191.3073308047,0,18264.406598686346
2022-06-10 17:00:00,18182.44353448845,0,18255.5428023701,0,18255.5428023701,0,18255.5428023701,0,18182.44353448845,0,18255.5428023701
2022-06-10 18:00:00,18649.917018309538,0,18723.016286191185,0,18723.016286191185,0,18723.016286191185,0,18649.917018309538,0,18723.016286191185
2022-06-10 19:00:00,19842.75806175571,0,19915.857329637358,0,19915.857329637358,0,19915.857329637358,0,19842.75806175571,0,19915.857329637358
2022-06-10 20:00:00,20022.7275815464,0,20095.82684942805,0,20095.82684942805,0,20095.82684942805,0,20022.7275815464,0,20095.82684942805
2022-06-10 21:00:00,19583.422216843577,0,19656.521484725225,0,19656.521484725225,0,19656.521484725225,0,19583.422216843577,0,19656.521484725225
2022-06-10 22:00:00,19427.195807262797,0,19500.295075144444,0,19500.295075144444,0,19500.295075144444,0,19427.195807262797,0,19500.295075144444
2022-06-10 23:00:00,19513.750714837443,0,19586.84998271909,0,19586.84998271909,0,19586.84998271909,0,19513.750714837443,0,19586.84998271909
2022-06-11 00:00:00,18010.024802799766,0,18083.124070681413,0,18083.124070681413,0,18083.124070681413,0,18010.024802799766,0,18083.124070681413
2022-06-11 01:00:00,19358.14231691313,0,19431.241584794778,0,19431.241584794778,0,19431.241584794778,0,19358.14231691313,0,19431.241584794778
2022-06-11 02:00:00,19092.00905118879,0,19165.108319070438,0,19165.108319070438,0,19165.108319070438,0,19092.00905118879,0,19165.108319070438
2022-06-11 03:00:00,18900.16388521608,0,18973.263153097727,0,18973.263153097727,0,18973.263153097727,0,18900.16388521608,0,18973.263153097727
2022-06-11 04:00:00,18837.470227987185,0,18910.569495868833,0,18910.569495868833,0,18910.569495868833,0,18837.470227987185,0,18910.569495868833
2022-06-11 05:00:00,18719.33287708412,0,18792.43214496577,0,18792.43214496577,0,18792.43214496577,0,18719.33287708412,0,18792.43214496577
2022-06-11 06:00:00,18683.825469513344,0,18756.92473739499,0,18756.92473739499,0,18792.43214496577,2,18683.825469513344,2,18792.43214496577
2022-06-11 07:00:00,18647.417338184103,0,18720.51660606575,0,18720.51660606575,0,18792.43214496577,2,18647.417338184103,2,18792.43214496577
2022-06-11 08:00:00,18815.98631869689,0,18889.085586578538,0,18889.085586578538,0,18792.43214496577,2,18815.98631869689,2,18792.43214496577
2022-06-11 09:00:00,18618.41473417724,0,18691.514002058888,0,18691.514002058888,0,18792.43214496577,2,18618.41473417724,2,18792.43214496577
2022-06-11 10:00:00,18933.99439158369,0,19007.093659465336,0,19007.093659465336,0,18792.43214496577,2,18933.99439158369,2,18792.43214496577
2022-06-11 11:00:00,18659.363601411747,0,18732.462869293395,0,18732.462869293395,0,18792.43214496577,2,18659.363601411747,2,18792.43214496577
2022-06-11 12:00:00,17867.84254185879,0,17940.941809740438,0,17940.941809740438,0,18792.43214496577,2,17867.84254185879,2,18792.43214496577
2022-06-11 13:00:00,16980.009834326745,0,17053.109102208393,0,17053.109102208393,0,18792.43214496577,2,16980.009834326745,2,18792.43214496577
2022-06-11 14:00:00,16280.521790543207,0,16353.621058424853,0,16353.621058424853,0,18792.43214496577,2,16280.521790543207,2,18792.43214496577
2022-06-11 15:00:00,15900.811919312348,0,15973.911187193993,0,15973.911187193993,0,18792.43214496577,2,15900.811919312348,2,18792.43214496577
2022-06-11 16:00:00,15645.194840890055,0,15718.2941087717,0,15718.2941087717,0,18792.43214496577,2,15645.194840890055,2,18792.43214496577
2022-06-11 17:00:00,15660.798722852242,0,15733.897990733887,0,15733.897990733887,0,18792.43214496577,2,15660.798722852242,2,18792.43214496577
2022-06-11 18:00:00,16202.238113828567,0,16275.337381710213,0,16275.337381710213,0,18792.43214496577,2,16202.238113828567,2,18792.43214496577
2022-06-11 19:00:00,17825.543708558194,0,17898.64297643984,0,17898.64297643984,0,18792.43214496577,2,17825.543708558194,2,18792.43214496577
2022-06-11 20:00:00,18309.496756767578,0,18382.596024649225,0,18382.596024649225,0,18792.43214496577,2,18309.496756767578,2,18792.43214496577
2022-06-11 21:00:00,17997.895497973812,0,18070.99476585546,0,18070.99476585546,0,18792.43214496577,2,17997.895497973812,2,18792.43214496577
2022-06-11 22:00:00,17846.274562704486,0,17919.373830586133,0,17919.373830586133,0,18792.43214496577,2,17846.274562704486,2,18792.43214496577
2022-06-11 23:00:00,17970.063769870772,0,18043.16303775242,0,18043.16303775242,0,18792.43214496577,2,17970.063769870772,2,18792.43214496577
2022-06-12 00:00:00,17256.006689485825,0,17329.105957367472,0,17329.105957367472,0,18792.43214496577,2,17256.006689485825,2,18792.43214496577
2022-06-12 01:00:00,18182.936789185205,0,18256.036057066853,0,18256.036057066853,0,18792.43214496577,2,18182.936789185205,2,18792.43214496577
2022-06-12 02:00:00,17994.763763648883,0,18067.86303153053,0,18067.86303153053,0,18792.43214496577,2,17994.763763648883,2,18792.43214496577
2022-06-12 03:00:00,17831.287852422392,0,17904.38712030404,0,17904.38712030404,0,18792.43214496577,2,17831.287852422392,2,18792.43214496577
2022-06-12 04:00:00,17635.79428163523,0,17708.893549516877,0,17708.893549516877,0,18792.43214496577,2,17635.79428163523,2,18792.43214496577
2022-06-12 05:00:00,17521.168813497072,0,17594.26808137872,0,17594.26808137872,0,18792.43214496577,2,17521.168813497072,2,18792.43214496577
2022-06-12 06:00:00,17352.885939842785,0,17425.985207724432,0,17425.985207724432,0,18792.43214496577,2,17352.885939842785,2,18792.43214496577
2022-06-12 07:00:00,17134.498459380677,0,17207.597727262324,0,17207.597727262324,0,18792.43214496577,2,17134.498459380677,2,18792.43214496577
2022-06-12 08:00:00,16767.64414732477,0,16840.743415206416,0,16840.743415206416,0,16840.743415206416,0,16767.64414732477,0,16840.743415206416
2022-06-12 09:00:00,16086.347732409,0,16159.447000290646,0,16159.447000290646,0,16159.447000290646,0,16086.347732409,0,16159.447000290646
2022-06-12 10:00:00,16141.160748171624,0,16214.26001605327,0,16214.26001605327,0,16214.26001605327,0,16141.160748171624,0,16214.26001605327
2022-06-12 11:00:00,16113.09977903584,0,16186.199046917485,0,16186.199046917485,0,16186.199046917485,0,16113.09977903584,0,16186.199046917485
2022-06-12 12:00:00,15509.73309083326,0,15582.832358714906,0,15582.832358714906,0,15582.832358714906,0,15509.73309083326,0,15582.832358714906
2022-06-12 13:00:00,14783.107286880904,0,14856.20655476255,0,14856.20655476255,0,14856.20655476255,0,14783.107286880904,0,14856.20655476255
2022-06-12 14:00:00,14156.218786321631,0,14229.318054203277,0,14229.318054203277,0,14229.318054203277,0,14156.218786321631,0,14229.318054203277
2022-06-12 15:00:00,13701.658573386758,0,13774.757841268403,0,13774.757841268403,0,13774.757841268403,0,13701.658573386758,0,13774.757841268403
2022-06-12 16:00:00,13471.115291320568,0,13544.214559202213,0,13544.214559202213,0,13544.214559202213,0,13471.115291320568,0,13544.214559202213
2022-06-12 17:00:00,13562.65942938146,0,13635.758697263105,0,13635.758697263105,0,13635.758697263105,0,13562.65942938146,0,13635.758697263105
2022-06-12 18:00:00,14344.254713322583,0,14417.353981204229,0,14417.353981204229,0,14417.353981204229,0,14344.254713322583,0,14417.353981204229
2022-06-12 19:00:00,16179.20116362693,0,16252.300431508576,0,16252.300431508576,0,16252.300431508576,0,16179.20116362693,0,16252.300431508576
2022-06-12 20:00:00,17043.484587466734,0,17116.58385534838,0,17116.58385534838,0,17116.58385534838,0,17043.484587466734,0,17116.58385534838
2022-06-12 21:00:00,17086.21621711705,0,17159.315484998697,0,17159.315484998697,0,17159.315484998697,0,17086.21621711705,0,17159.315484998697
2022-06-12 22:00:00,17246.380750144814,0,17319.48001802646,0,17319.48001802646,0,17319.48001802646,0,17246.380750144814,0,17319.48001802646
2022-06-12 23:00:00,17453.875524786115,0,17526.974792667763,0,17526.974792667763,0,17526.974792667763,0,17453.875524786115,0,17526.974792667763
2022-06-13 00:00:00,18197.467925393536,0,18270.567193275183,0,18270.567193275183,0,18270.567193275183,0,18197.467925393536,0,18270.567193275183
2022-06-13 01:00:00,16956.60054604709,0,17029.69981392874,0,17029.69981392874,0,17029.69981392874,0,16956.60054604709,0,17029.69981392874
2022-06-13 02:00:00,16686.884260582454,0,16759.9835284641,0,16759.9835284641,0,16759.9835284641,0,16686.884260582454,0,16759.9835284641
2022-06-13 03:00:00,16765.656225949213,0,16838.75549383086,0,16838.75549383086,0,16838.75549383086,0,16765.656225949213,0,16838.75549383086
2022-06-13 04:00:00,16809.185152445654,0,16882.2844203273,0,16882.2844203273,0,16882.2844203273,0,16809.185152445654,0,16882.2844203273
2022-06-13 05:00:00,17065.7700466934,0,17138.869314575048,0,17138.869314575048,0,17138.869314575048,0,17065.7700466934,0,17138.869314575048
2022-06-13 06:00:00,17595.86219413433,0,17668.961462015977,0,17668.961462015977,0,17668.961462015977,0,17595.86219413433,0,17668.961462015977
2022-06-13 07:00:00,19069.994244989437,0,19143.093512871084,0,19143.093512871084,0,19143.093512871084,0,19069.994244989437,0,19143.093512871084
2022-06-13 08:00:00,20229.884568885194,0,20302.98383676684,0,20302.98383676684,0,20302.98383676684,0,20229.884568885194,0,20302.98383676684
2022-06-13 09:00:00,20061.34123030703,0,20134.440498188676,0,20134.440498188676,0,20134.440498188676,0,20061.34123030703,0,20134.440498188676
2022-06-13 10:00:00,19892.7387245664,0,19965.837992448047,0,19965.837992448047,0,19965.837992448047,0,19892.7387245664,0,19965.837992448047
2022-06-13 11:00:00,19336.987924962028,0,19410.087192843675,0,19410.087192843675,0,19410.087192843675,0,19336.987924962028,0,19410.087192843675
2022-06-13 12:00:00,18607.659873921413,0,18680.75914180306,0,18680.75914180306,0,18680.75914180306,0,18607.659873921413,0,18680.75914180306
2022-06-13 13:00:00,17741.526296098873,0,17814.62556398052,0,17814.62556398052,0,17814.62556398052,0,17741.526296098873,0,17814.62556398052
2022-06-13 14:00:00,16998.98081820856,0,17072.08008609021,0,17072.08008609021,0,17072.08008609021,0,16998.98081820856,0,17072.08008609021
2022-06-13 15:00:00,16666.536503494306,0,16739.635771375953,0,16739.635771375953,0,16739.635771375953,0,16666.536503494306,0,16739.635771375953
2022-06-13 16:00:00,16469.36608985359,0,16542.465357735236,0,16542.465357735236,0,16542.465357735236,0,16469.36608985359,0,16542.465357735236
2022-06-13 17:00:00,16348.413318917494,0,16421.51258679914,0,16421.51258679914,0,16421.51258679914,0,16348.413318917494,0,16421.51258679914
2022-06-13 18:00:00,16659.122237873187,0,16732.221505754835,0,16732.221505754835,0,16732.221505754835,0,16659.122237873187,0,16732.221505754835
2022-06-13 19:00:00,17969.386217386716,0,18042.485485268364,0,18042.485485268364,0,18042.485485268364,0,17969.386217386716,0,18042.485485268364
2022-06-13 20:00:00,18378.291289037046,0,18451.390556918694,0,18451.390556918694,0,18451.390556918694,0,18378.291289037046,0,18451.390556918694
2022-06-13 21:00:00,18300.886255542064,0,18373.98552342371,0,18373.98552342371,0,18373.98552342371,0,18300.886255542064,0,18373.98552342371
2022-06-13 22:00:00,18372.517809157063,0,18445.61707703871,0,18445.61707703871,0,18445.61707703871,0,18372.517809157063,0,18445.61707703871
2022-06-13 23:00:00,18468.979003960067,0,18542.078271841714,0,18542.078271841714,0,18542.078271841714,0,18468.979003960067,0,18542.078271841714
2022-06-14 00:00:00,18097.67318319132,0,18170.772451072968,0,18170.772451072968,0,18170.772451072968,0,18097.67318319132,0,18170.772451072968
2022-06-14 01:00:00,17733.279727929752,0,17806.3789958114,0,17806.3789958114,0,17806.3789958114,0,17733.279727929752,0,17806.3789958114
2022-06-14 02:00:00,17386.0474610288,0,17459.146728910448,0,17459.146728910448,0,17459.146728910448,0,17386.0474610288,0,17459.146728910448
2022-06-14 03:00:00,17333.129283490623,0,17406.22855137227,0,17406.22855137227,0,17406.22855137227,0,17333.129283490623,0,17406.22855137227
2022-06-14 04:00:00,17399.05831127121,0,17472.157579152856,0,17472.157579152856,0,17472.157579152856,0,17399.05831127121,0,17472.157579152856
2022-06-14 05:00:00,17530.7576676744,0,17603.856935556047,0,17603.856935556047,0,17603.856935556047,0,17530.7576676744,0,17603.856935556047
2022-06-14 06:00:00,17842.498301093146,0,17915.597568974794,0,17915.597568974794,0,17915.597568974794,0,17842.498301093146,0,17915.597568974794
2022-06-14 07:00:00,19109.947240783345,0,19183.046508664993,0,19183.046508664993,0,19183.046508664993,0,19109.947240783345,0,19183.046508664993
2022-06-14 08:00:00,20226.465310070587,0,20299.564577952235,0,20299.564577952235,0,20299.564577952235,0,20226.465310070587,0,20299.564577952235
2022-06-14 09:00:00,19929.101683890145,0,20002.200951771792,0,20002.200951771792,0,20002.200951771792,0,19929.101683890145,0,20002.200951771792
2022-06-14 10:00:00,19439.65859103945,0,19512.757858921097,0,19512.757858921097,0,19512.757858921097,0,19439.65859103945,0,19512.757858921097
2022-06-14 11:00:00,18869.479243894384,0,18942.57851177603,0,18942.57851177603,0,18942.57851177603,0,18869.479243894384,0,18942.57851177603
2022-06-14 12:00:00,18231.66735950792,0,18304.766627389567,0,18304.766627389567,0,18304.766627389567,0,18231.66735950792,0,18304.766627389567
2022-06-14 13:00:00,17474.2185312699,0,17547.317799151548,0,17547.317799151548,0,17547.317799151548,0,17474.2185312699,0,17547.317799151548
2022-06-14 14:00:00,16913.7476753981,0,16986.846943279746,0,16986.846943279746,0,16986.846943279746,0,16913.7476753981,0,16986.846943279746
2022-06-14 15:00:00,16702.99434605103,0,16776.093613932677,0,16776.093613932677,0,16776.093613932677,0,16702.99434605103,0,16776.093613932677
2022-06-14 16:00:00,16565.83902592912,0,16638.938293810766,0,16638.938293810766,0,16638.938293810766,0,16565.83902592912,0,16638.938293810766
2022-06-14 17:00:00,16545.825649936633,0,16618.92491781828,0,16618.92491781828,0,16618.92491781828,0,16545.825649936633,0,16618.92491781828
2022-06-14 18:00:00,16876.78482315962,0,16949.88409104127,0,16949.88409104127,0,16949.88409104127,0,16876.78482315962,0,16949.88409104127
2022-06-14 19:00:00,18122.664856670654,0,18195.7641245523,0,18195.7641245523,0,18195.7641245523,0,18122.664856670654,0,18195.7641245523
2022-06-14 20:00:00,18398.349082597288,0,18471.448350478935,0,18471.448350478935,0,18471.448350478935,0,18398.349082597288,0,18471.448350478935
2022-06-14 21:00:00,18242.30027619396,0,18315.399544075608,0,18315.399544075608,0,18315.399544075608,0,18242.30027619396,0,18315.399544075608
2022-06-14 22:00:00,18306.825957699515,0,18379.925225581163,0,18379.925225581163,0,18379.925225581163,0,18306.825957699515,0,18379.925225581163
2022-06-14 23:00:00,18366.282516937983,0,18439.38178481963,0,18439.38178481963,0,18439.38178481963,0,18366.282516937983,0,18439.38178481963
2022-06-15 00:00:00,17683.94815264981,0,17757.047420531457,0,17757.047420531457,0,17757.047420531457,0,17683.94815264981,0,17757.047420531457
2022-06-15 01:00:00,17578.973249441526,0,17652.072517323173,0,17652.072517323173,0,17652.072517323173,0,17578.973249441526,0,17652.072517323173
2022-06-15 02:00:00,17308.704380325278,0,17381.803648206926,0,17381.803648206926,0,17381.803648206926,0,17308.704380325278,0,17381.803648206926
2022-06-15 03:00:00,17192.30817058424,0,17265.40743846589,0,17265.40743846589,0,17265.40743846589,0,17192.30817058424,0,17265.40743846589
2022-06-15 04:00:00,17284.88625205504,0,17357.985519936687,0,17357.985519936687,0,17357.985519936687,0,17284.88625205504,0,17357.985519936687
2022-06-15 05:00:00,17482.22232742518,0,17555.32159530683,0,17555.32159530683,0,17555.32159530683,0,17482.22232742518,0,17555.32159530683
2022-06-15 06:00:00,17859.308710265028,0,17932.407978146675,0,17932.407978146675,0,17932.407978146675,0,17859.308710265028,0,17932.407978146675
2022-06-15 07:00:00,19087.398108797654,0,19160.4973766793,0,19160.4973766793,0,19160.4973766793,0,19087.398108797654,0,19160.4973766793
2022-06-15 08:00:00,20184.210799765307,0,20257.310067646955,0,20257.310067646955,0,20257.310067646955,0,20184.210799765307,0,20257.310067646955
2022-06-15 09:00:00,19827.137714902467,0,19900.236982784114,0,19900.236982784114,0,19900.236982784114,0,19827.137714902467,0,19900.236982784114
2022-06-15 10:00:00,19350.70646388904,0,19423.805731770688,0,19423.805731770688,0,19423.805731770688,0,19350.70646388904,0,19423.805731770688
2022-06-15 11:00:00,18700.412136912488,0,18773.511404794135,0,18773.511404794135,0,18773.511404794135,0,18700.412136912488,0,18773.511404794135
2022-06-15 12:00:00,18010.590868561692,0,18083.69013644334,0,18083.69013644334,0,18083.69013644334,0,18010.590868561692,0,18083.69013644334
2022-06-15 13:00:00,17102.37284423499,0,17175.472112116637,0,17175.472112116637,0,17175.472112116637,0,17102.37284423499,0,17175.472112116637
2022-06-15 14:00:00,16387.030690947293,0,16460.12995882894,0,16460.12995882894,0,16460.12995882894,0,16387.030690947293,0,16460.12995882894
2022-06-15 15:00:00,16080.697874841486,0,16153.797142723131,0,16153.797142723131,0,16153.797142723131,0,16080.697874841486,0,16153.797142723131
2022-06-15 16:00:00,15853.587695337288,0,15926.686963218934,0,15926.686963218934,0,15926.686963218934,0,15853.587695337288,0,15926.686963218934
2022-06-15 17:00:00,15912.502920198918,0,15985.602188080564,0,15985.602188080564,0,15985.602188080564,0,15912.502920198918,0,15985.602188080564
2022-06-15 18:00:00,16285.437251404708,0,16358.536519286354,0,16358.536519286354,0,16358.536519286354,0,16285.437251404708,0,16358.536519286354
2022-06-15 19:00:00,17483.69903730065,0,17556.798305182296,0,17556.798305182296,0,17556.798305182296,0,17483.69903730065,0,17556.798305182296
2022-06-15 20:00:00,17793.25603654885,0,17866.355304430497,0,17866.355304430497,0,17866.355304430497,0,17793.25603654885,0,17866.355304430497
2022-06-15 21:00:00,17647.628745926104,0,17720.72801380775,0,17720.72801380775,0,17720.72801380775,0,17647.628745926104,0,17720.72801380775
2022-06-15 22:00:00,17706.93214513984,0,17780.031413021487,0,17780.031413021487,0,17780.031413021487,0,17706.93214513984,0,17780.031413021487
2022-06-15 23:00:00,17841.947333758457,0,17915.046601640104,0,17915.046601640104,0,17915.046601640104,0,17841.947333758457,0,17915.046601640104
2022-06-16 00:00:00,17943.27490799236,0,18016.374175874007,0,18016.374175874007,0,18016.374175874007,0,17943.27490799236,0,18016.374175874007
2022-06-16 01:00:00,17264.431814758947,0,17337.531082640595,0,17337.531082640595,0,17337.531082640595,0,17264.431814758947,0,17337.531082640595
2022-06-16 02:00:00,16990.31261739272,0,17063.411885274367,0,17063.411885274367,0,17063.411885274367,0,16990.31261739272,0,17063.411885274367
2022-06-16 03:00:00,16913.22665957774,0,16986.325927459387,0,16986.325927459387,0,16986.325927459387,0,16913.22665957774,0,16986.325927459387
2022-06-16 04:00:00,16961.940519719552,0,17035.0397876012,0,17035.0397876012,0,17035.0397876012,0,16961.940519719552,0,17035.0397876012
2022-06-16 05:00:00,17103.8465451292,0,17176.945813010847,0,17176.945813010847,0,17176.945813010847,0,17103.8465451292,0,17176.945813010847
2022-06-16 06:00:00,17421.39458549259,0,17494.49385337424,0,17494.49385337424,0,17494.49385337424,0,17421.39458549259,0,17494.49385337424
2022-06-16 07:00:00,18587.312622234596,0,18660.411890116244,0,18660.411890116244,0,18660.411890116244,0,18587.312622234596,0,18660.411890116244
2022-06-16 08:00:00,19741.21512318636,0,19814.31439106801,0,19814.31439106801,0,19814.31439106801,0,19741.21512318636,0,19814.31439106801
2022-06-16 09:00:00,19384.328857907964,0,19457.42812578961,0,19457.42812578961,0,19457.42812578961,0,19384.328857907964,0,19457.42812578961
2022-06-16 10:00:00,18902.091120722587,0,18975.190388604235,0,18975.190388604235,0,18975.190388604235,0,18902.091120722587,0,18975.190388604235
2022-06-16 11:00:00,18382.907397973613,0,18456.00666585526,0,18456.00666585526,0,18456.00666585526,0,18382.907397973613,0,18456.00666585526
2022-06-16 12:00:00,17822.82851296983,0,17895.927780851478,0,17895.927780851478,0,17895.927780851478,0,17822.82851296983,0,17895.927780851478
2022-06-16 13:00:00,17134.00899497598,0,17207.108262857626,0,17207.108262857626,0,17207.108262857626,0,17134.00899497598,0,17207.108262857626
2022-06-16 14:00:00,16625.740474365175,0,16698.839742246822,0,16698.839742246822,0,16698.839742246822,0,16625.740474365175,0,16698.839742246822
2022-06-16 15:00:00,16421.625000088392,0,16494.72426797004,0,16494.72426797004,0,16494.72426797004,0,16421.625000088392,0,16494.72426797004
2022-06-16 16:00:00,16198.172373580124,0,16271.27164146177,0,16271.27164146177,0,16271.27164146177,0,16198.172373580124,0,16271.27164146177
2022-06-16 17:00:00,16123.344379107146,0,16196.443646988791,0,16196.443646988791,0,16196.443646988791,0,16123.344379107146,0,16196.443646988791
2022-06-16 18:00:00,16411.39703988777,0,16484.496307769416,0,16484.496307769416,0,16484.496307769416,0,16411.39703988777,0,16484.496307769416
2022-06-16 19:00:00,17718.66377911357,0,17791.763046995216,0,17791.763046995216,0,17791.763046995216,0,17718.66377911357,0,17791.763046995216
2022-06-16 20:00:00,18005.237469628886,0,18078.336737510534,0,18078.336737510534,0,18078.336737510534,0,18005.237469628886,0,18078.336737510534
2022-06-16 21:00:00,17772.2713942097,0,17845.370662091347,0,17845.370662091347,0,17845.370662091347,0,17772.2713942097,0,17845.370662091347
2022-06-16 22:00:00,17840.96989927274,0,17914.069167154386,0,17914.069167154386,0,17914.069167154386,0,17840.96989927274,0,17914.069167154386
2022-06-16 23:00:00,17947.22355038253,0,18020.322818264176,0,18020.322818264176,0,18020.322818264176,0,17947.22355038253,0,18020.322818264176
2022-06-17 00:00:00,18225.617309603746,0,18298.716577485393,0,18298.716577485393,0,18298.716577485393,0,18225.617309603746,0,18298.716577485393
2022-06-17 01:00:00,17778.31995770332,0,17851.419225584967,0,17851.419225584967,0,17851.419225584967,0,17778.31995770332,0,17851.419225584967
2022-06-17 02:00:00,17518.20940486256,0,17591.308672744206,0,17591.308672744206,0,17591.308672744206,0,17518.20940486256,0,17591.308672744206
2022-06-17 03:00:00,17248.71556448405,0,17321.814832365697,0,17321.814832365697,0,17321.814832365697,0,17248.71556448405,0,17321.814832365697
2022-06-17 04:00:00,17220.942308274145,0,17294.041576155792,0,17294.041576155792,0,17294.041576155792,0,17220.942308274145,0,17294.041576155792
2022-06-17 05:00:00,17102.859055752353,0,17175.958323634,0,17175.958323634,0,17175.958323634,0,17102.859055752353,0,17175.958323634
2022-06-17 06:00:00,17024.96076817921,0,17098.06003606086,0,17098.06003606086,0,17098.06003606086,0,17024.96076817921,0,17098.06003606086
2022-06-17 07:00:00,17048.549040488328,0,17121.648308369975,0,17121.648308369975,0,17121.648308369975,0,17048.549040488328,0,17121.648308369975
2022-06-17 08:00:00,17211.569700973218,0,17284.668968854865,0,17284.668968854865,0,17284.668968854865,0,17211.569700973218,0,17284.668968854865
2022-06-17 09:00:00,16909.097026045853,0,16982.1962939275,0,16982.1962939275,0,16982.1962939275,0,16909.097026045853,0,16982.1962939275
2022-06-17 10:00:00,17112.71478941249,0,17185.814057294137,0,17185.814057294137,0,17185.814057294137,0,17112.71478941249,0,17185.814057294137
2022-06-17 11:00:00,17204.364692584888,0,17277.463960466535,0,17277.463960466535,0,17277.463960466535,0,17204.364692584888,0,17277.463960466535
2022-06-17 12:00:00,16923.513380950873,0,16996.61264883252,0,16996.61264883252,0,16996.61264883252,0,16923.513380950873,0,16996.61264883252
2022-06-17 13:00:00,16453.38807864319,0,16526.48734652484,0,16526.48734652484,0,16526.48734652484,0,16453.38807864319,0,16526.48734652484
2022-06-17 14:00:00,16140.846565405413,0,16213.945833287058,0,16213.945833287058,0,16213.945833287058,0,16140.846565405413,0,16213.945833287058
2022-06-17 15:00:00,15894.615051202883,0,15967.714319084529,0,15967.714319084529,0,15967.714319084529,0,15894.615051202883,0,15967.714319084529
2022-06-17 16:00:00,15791.623729425724,0,15864.72299730737,0,15864.72299730737,0,15864.72299730737,0,15791.623729425724,0,15864.72299730737
2022-06-17 17:00:00,15970.584791277555,0,16043.6840591592,0,16043.6840591592,0,16043.6840591592,0,15970.584791277555,0,16043.6840591592
2022-06-17 18:00:00,16538.946134955142,0,16612.04540283679,0,16612.04540283679,0,16612.04540283679,0,16538.946134955142,0,16612.04540283679
2022-06-17 19:00:00,17963.617387532126,0,18036.716655413773,0,18036.716655413773,0,18036.716655413773,0,17963.617387532126,0,18036.716655413773
2022-06-17 20:00:00,18321.444898900863,0,18394.54416678251,0,18394.54416678251,0,18394.54416678251,0,18321.444898900863,0,18394.54416678251
2022-06-17 21:00:00,18044.2943565208,0,18117.393624402448,0,18117.393624402448,0,18117.393624402448,0,18044.2943565208,0,18117.393624402448
2022-06-17 22:00:00,18044.869297025904,0,18117.96856490755,0,18117.96856490755,0,18117.96856490755,0,18044.869297025904,0,18117.96856490755
2022-06-17 23:00:00,18202.063279203387,0,18275.162547085034,0,18275.162547085034,0,18275.162547085034,0,18202.063279203387,0,18275.162547085034
2022-06-18 00:00:00,17730.736650343377,0,17803.835918225024,0,17803.835918225024,0,17803.835918225024,0,17730.736650343377,0,17803.835918225024
